ID,Name,KG,Beschreibung,Link,Wikidata ID,Wikidata Link,Benannt nach,Wikidata Person ID,Wikidata Person Link,Wikidata Person Name,Wikidata Person Geschlecht,Wikidata Person Beruf,Wikidata Person Geburtsdatum,Wikidata Person Sterbedatum
2658,Piccolominigasse,Ebelsberg,"Nach dem Objekt Marktmühlgasse 17 etwa in südöstlicher Richtung zur Kremsmünsterer Straße verlaufend. Benannt 1960 nach dem Sekretär Kaiser Friedrichs III. und nachmaligen Papst Pius II. Enea Silvio Piccolomini (1405-1464), der 1444 in einem Brief eine Beschreibung des Schlosses Ebelsberg gab.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2658,,,Enea Silvio Piccolomini,Q101437,https://www.wikidata.org/wiki/Q101437,Pius II,male,Catholic priest,1405-10-18T00:00:00Z,1464-08-14T00:00:00Z
2659,Pichlerstraße,Urfahr,Nach dem Objekt Am Grünen Hang 4 etwa in nordnordwestlicher Richtung zur Riesenhofstraße verlaufend. Benannt 1909 nach dem Urfahrer Gemeindeausschußmitglied und Kaufmann Karl Pichler (1860-1907).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2659,,,Karl Pichler,,,,,,,
2660,Pichlinger Straße,Pichling,"Von der Wiener Straße gegenüber der Einmündung der Schiltenbergstraße vorerst in ostnordöstlicher, dann in südöstlicher Richtung zum Straßenzug Im Südpark verlaufend. Benannt 1954 nach der gleichnamigen Katastralgemeinde.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2660,,,,,,,,,,
2661,Pillweinstraße,Waldegg,Nach dem Objekt Unionstraße 9 etwa in südsüdöstlicher bzw. südlicher Richtung verlaufende Sackgasse. Benannt 1897 nach dem Topographen Oberösterreichs Benedikt Pillwein (1779-1847).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2661,,,Benedikt Pillwein,Q816990,https://www.wikidata.org/wiki/Q816990,Benedikt Pillwein,male,historian,1779-11-26T00:00:00Z,1847-01-27T00:00:00Z
2662,Piringerhofstraße,Waldegg,Als Fortsetzung der Roseggerstraße etwa in südsüdwestlicher Richtung zum Piringerhof verlaufend. Benannt 1957 nach dem gleichnamigen Bauerngut.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2662,,,,,,,,,,
2663,Pittermannweg,Kleinmünchen,Von der Kreiskystraße etwa in südwestlicher Richtung zur Auwiesenstraße (Nebenfahrbahn) verlaufend. Benannt 1992 nach dem Vizekanzler und SPÖ-Parteivorsitzenden Bruno Pittermann (1905-1983).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2663,,,Bruno Pittermann,Q85112,https://www.wikidata.org/wiki/Q85112,Bruno Pittermann,male,politician,1905-09-03T00:00:00Z,1983-09-19T00:00:00Z
2665,Planckstraße,Lustenau,"Gegenüber dem Objekt Prinz-Eugen-Straße 11 etwa in südsüdöstlicher Richtung zur Hittmairstraße verlaufend. Benannt 1928 nach dem ersten Linzer Buchdrucker Hans Planck, dessen Werkstatt an der Lederergasse im Bauernkrieg von 1626 niederbrannte.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2665,,,Hans Planck,,,,,,,
2671,Pleschinger Straße,Katzbach,Vor dem Objekt Freistädter Straße 250 etwa in östlicher Richtung zum Haselbach verlaufend. Benannt 1939 nach der gleichnamigen Ortschaft.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2671,,,,,,,,,,
2674,Pochestraße,Linz,"Nach dem Objekt Dametzstraße 9 etwa in ostnordöstlicher Richtung zur Fadingerstraße verlaufend. Benannt 1941 nach dem Kaufmann, Bürgermeister und Ehrenbürger der Stadt Linz Franz Poche (1844-1916).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2674,,,Franz Poche,Q41693204,https://www.wikidata.org/wiki/Q41693204,Franz Poche,male,banker,1844-02-29T00:00:00Z,1916-04-02T00:00:00Z
3423,Polgarweg,Ebelsberg,"Vom Torbergweg vorerst etwa in südwestlicher Richtung verlaufend, dann etwa nach Südosten umbiegend. Benannt 1994 nach dem Theaterkritiker Alfred Polgar (1873-1955).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3423,,,Alfred Polgar,Q45287,https://www.wikidata.org/wiki/Q45287,Alfred Polgar,male,writer,1873-10-17T00:00:00Z,1955-04-24T00:00:00Z
2678,Pollheimerstraße,Waldegg,"Nach dem Objekt Landwiedstraße 13 etwa in nordöstlicher Richtung zur Kefergutstraße verlaufend. Benannt 1945 nach einem alten oberösterreichischen Adelsgeschlecht. - 1940 Saureisstraße nach Franz Saureis (1904-1934), der am nationalsozialistischen Juliputsch von 1934 beteiligt war.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2678,,,,,,,,,,
3409,Polluxweg,Ufer,"Von der Neufelderstraße vorerst in nördlicher, dann in östlicher und nordöstlicher Richtung zur Andromedastraße verlaufend. Benannt 2002 nach dem Fixstern Pollux.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3409,,,,,,,,,,
2683,Poschacherstraße,Lustenau,Vom Bulgariplatz etwa in östlicher Richtung zur Heizhausstraße verlaufend. Benannt 1899 nach der an dieser Straße situierten ehemaligen Poschacher-Brauerei.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2683,,,,,,,,,,
2675,Pösmayersteig,Urfahr,Vom Kreuzweg nach dem Soldatenfriedhof etwa in westlicher Richtung zum Pösmayergut verlaufend. Benannt 1958 nach dem gleichnamigen Bauerngut.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2675,,,,,,,,,,
2684,Posthofstraße,Lustenau,Nach dem Objekt Am Fünfundzwanziger Turm 11 etwa in südöstlicher Richtung verlaufende Sackgasse. Benannt 1946 nach dem an dieser Straße liegenden Posthof.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2684,,,,,,,,,,
2685,Postlstraße,Ebelsberg,"Vom Hauderweg vorerst in südlicher, dann in östlicher Richtung zur Resselstraße verlaufend. Benannt 1974 nach dem Ebelsberger Bürgermeister und Landtagsabgeordneten Rudolf Postl (1862-1939).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2685,,,Rudolf Postl,Q30230739,https://www.wikidata.org/wiki/Q30230739,Rudolf Postl,male,politician,1862-04-15T00:00:00Z,1939-12-09T00:00:00Z
2686,Prager Straße,Urfahr,Nach dem Objekt Linke Brückenstraße 10 etwa in nordöstlicher Richtung verlaufende Sackgasse. Benannt 1943 zur Erinnerung an den für Linz bedeutenden Handelsweg nach Prag.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2686,,,,,,,,,,
2687,Prandtauerstraße,Urfahr,"Von der Kreuzung Landgutstraße - Brennerstraße vorerst etwa in westnordwestlicher, dann in südsüdwestlicher Richtung zur Brennerstraße verlaufend. Benannt 1935 nach dem Barockbaumeister und Bildhauer Jakob Prandtauer (1660-1726).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2687,,,Jakob Prandtauer,Q78710,https://www.wikidata.org/wiki/Q78710,Jakob Prandtauer,male,architect,1660-06-06T00:00:00Z,1726-09-16T00:00:00Z
2688,Prechtlerstraße,Kleinmünchen,Vor dem Objekt Salzburger Straße 31 etwa in südsüdöstlicher Richtung zur Brunnenfeldstraße verlaufend. Benannt 1929 nach dem oberösterreichischen Dichter Otto Prechtler 1813-1881.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2688,,,Otto Prechtler,Q1695915,https://www.wikidata.org/wiki/Q1695915,Otto Prechtler,male,writer,1813-01-21T00:00:00Z,1881-08-06T00:00:00Z
2689,Preglstraße,Waldegg,Nach dem Objekt Kefergutstraße 38 etwa in südlicher Richtung zur Kuefsteinerstraße verlaufend. Benannt 1957 nach dem österreichischen Chemiker und Nobelpreisträger Fritz Pregl (1869-1930).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2689,,,Fritz Pregl,Q78482,https://www.wikidata.org/wiki/Q78482,Fritz Pregl,male,chemist,1869-09-03T00:00:00Z,1930-12-13T00:00:00Z
2693,Prinz-Eugen-Straße,Lustenau,Im Anschluß an die Goethestraße etwa in ostnordöstlicher Richtung mit einer Unterbrechung zur Ehrentletzbergerstraße verlaufend. Benannt 1913 nach dem österreichischen Feldherrn Prinz Eugen von Savoyen (1663-1736).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2693,,,Prinz Eugen von Savoyen,Q152428,https://www.wikidata.org/wiki/Q152428,Eugene of Savoy,male,military officer,1663-10-18T00:00:00Z,1736-04-21T00:00:00Z
2694,Pritzstraße,Kleinmünchen,Nach dem Objekt Schörgenhubstraße 6 etwa in westlicher Richtung zur A7 verlaufende Sackgasse. Benannt 1935 nach dem oberösterreichischen Historiker Franz Xaver Pritz (1791-1872).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2694,,,Franz Xaver Pritz,Q1665163,https://www.wikidata.org/wiki/Q1665163,Franz Xaver Pritz,male,historian,1791-11-04T00:00:00Z,1872-03-22T00:00:00Z
2696,Probstaustraße,Posch,"Von der Schwaigaustraße vorerst etwa in östlicher, dann in südöstlicher Richtung zur Stadtgrenze mit Asten verlaufend. Benannt 1954 nach einer Flurbezeichnung.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2696,,,,,,,,,,
2698,Promenade,Linz,"Nach dem Objekt Schmidtorstraße 8 vorerst etwa in westsüdwestlicher, dann in nordwestlicher Richtung zur Römerstraße verlaufend. Benannt 1869. - Im Spätmittelalter hieß die Gegend Im Baumgarten. 1781 Oberer Graben und Landhausgraben nach der hier verlaufenden Stadtbefestigung. Dann Oberer Graben und Theaterplatz.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2698,Q1247031,https://www.wikidata.org/wiki/Q1247031,,,,,,,,
2699,Proschkogang,Waldegg,Von der Scheibenpogenstraße in ungefähr nordöstlicher Richtung verlaufende Sackgasse. Benannt 1940 nach dem Volks- und Jugendschriftsteller Franz Isidor Proschko (1816-1891).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2699,,,Franz Isidor Proschko,Q87313,https://www.wikidata.org/wiki/Q87313,Franz Isidor Proschko,male,writer,1816-04-02T00:00:00Z,1891-02-06T00:00:00Z
2701,Prunbauerstraße,Urfahr,Vom Parkplatz Urnenhain etwa in westnordwestlicher Richtung zur Pflanzlgasse verlaufend. Benannt 1954 nach dem gleichnamigen Bauernhof.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2701,,,,,,,,,,
2703,Prunerstraße,Linz,"Nach dem Objekt Fabrikstraße 8 etwa in südsüdöstlicher Richtung zur Museumstraße verlaufend. Benannt 1869 nach dem Handelsmann und Bürgermeister Johann Adam Pruner (1672-1734), der im Prunerstift eine reich dotierte Armenstiftung errichtete. Die Verbindung zur Museumstraße wurde 1894 hergestellt. - 1771 Eggereckgasse nach dem einstigen Freisitz, an dessen Stelle das Prunerstift errichtet wurde. 1825 Stiftsgasse. Bis 1869 Prunerstiftsgasse.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2703,,,Johann Adam Pruner,Q1692248,https://www.wikidata.org/wiki/Q1692248,Johann Adam Pruner,male,judge,1672-06-22T00:00:00Z,1734-02-07T00:00:00Z
2704,Pulvermühlstraße,Katzbach,Nach dem Objekt Freistädter Straße 227 etwa in nördlicher bzw. nordnordwestlicher Richtung zur Ferdinand-Markl-Straße verlaufend. Benannt 1939 nach einer im 18. Jahrhundert aufgelassenen Pulvermühle.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2704,Q110090114,https://www.wikidata.org/wiki/Q110090114,,,,,,,,
2705,Pummererstraße,Lustenau,"Vor dem Objekt Industriezeile 51 etwa in ostnordöstlicher Richtung zur Saxingerstraße verlaufend. Benannt 1967 nach dem Großkaufmann, Gemeinderats-, Landtags- und Reichsratsabgeordneten sowie Präsidenten der Handelskammer Anton Georg Pummerer (1813-1866).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2705,,,Anton Georg Pummerer,Q17487734,https://www.wikidata.org/wiki/Q17487734,Anton Georg Pummerer,male,businessperson,1813-10-07T00:00:00Z,1866-10-03T00:00:00Z
2707,Purschkastraße,Kleinmünchen,Nach dem Objekt Salzburger Straße 63 etwa in südsüdöstlicher Richtung zur Brunnenfeldstraße verlaufend. Benannt 1929 nach dem Mundartdichter Pfarrer Norbert Purschka (1813-1898).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2707,,,Norbert Purschka,Q60820333,https://www.wikidata.org/wiki/Q60820333,Norbert Purschka,male,priest,1813-06-06T00:00:00Z,1898-07-18T00:00:00Z
2708,Quergasse,Linz,Nach dem Objekt Museumstraße 25 etwa in nördlicher Richtung zur Lederergasse verlaufend. Benannt 1873 als Kurzform für Querverbindungsstraße.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2708,,,,,,,,,,
2711,Rabenweg,Pichling,Von der Rathfeldstraße etwa in südwestlicher Richtung verlaufende Sackgasse. Benannt 1958 nach der einheimischen Vogelart.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2711,,,,,,,,,,
2712,Rädlerweg,Kleinmünchen,"Nach dem Objekt Dauphinestraße 19 vorerst etwa in westsüdwestlicher, dann in südsüdöstlicher Richtung zur Auwiesenstraße verlaufend. Ein zweites Teilstück verläuft etwa in westlicher Richtung parallel zum Weidingerbach zur Schörgenhubstraße. Benannt 1929 nach der ehemaligen, vom Vorarlberger Franz Josef Rädler in der alten Marktmühle (1830) und Schörgenhubmühle (1832) eingerichteten Spinnerei.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2712,,,Franz Josef Rädler,,,,,,,
2713,Raffelstettner Straße,Pichling,"Gegenüber dem Objekt Pichlinger Straße 52 vorerst etwa in westlicher, dann in ostsüdöstlicher Richtung parallel zur Westbahn bis zur Stadtgrenze mit Asten verlaufend. Benannt 1954 nach der im Gemeindegebiet von Asten gelegenen gleichnamigen Katastralgemeinde, die durch das Zollweistum von Raffelstetten aus dem Beginn des 10. Jahrhunderts überregional bekannt wurde, das unter anderem Linz als Marktort ausweist.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2713,,,,,,,,,,
2714,Raiffeisenplatz,Linz,"Platz südlich der Raiffeisenzentralbank an der Goethestraße. Benannt 1974 nach Friedrich Wilhelm Raiffeisen (1818-1888), der sich dem Aufbau von Sparkassen- und Darlehenskassenvereinen widmete.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2714,,,Friedrich Wilhelm Raiffeisen,Q45141,https://www.wikidata.org/wiki/Q45141,Friedrich Wilhelm Raiffeisen,male,banker,1818-03-30T00:00:00Z,1888-03-11T00:00:00Z
2715,Raimundstraße,Lustenau,"Nach dem Objekt Wiener Straße 51 vorerst etwa in ostnordöstlicher, dann in östlicher Richtung zur Eisenbahnunterführung bei der Füchselstraße verlaufend. Benannt 1897 nach dem Dichter Ferdinand Raimund (1790-1836).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2715,Q106635026,https://www.wikidata.org/wiki/Q106635026,Ferdinand Raimund,Q45025,https://www.wikidata.org/wiki/Q45025,Ferdinand Raimund,male,playwright,1790-06-01T00:00:00Z,1836-09-05T00:00:00Z
2716,Rainerstraße,Linz,"Nach dem Objekt Landstraße 70 etwa in südsüdwestlicher Richtung zur Volksgartenstraße verlaufend. Benannt 1934 nach dem oberösterreichisch-salzburgischen Infanterieregiment Nr. 59 Erzherzog Rainer. - Im 18. Jahrhundert Neuhäuslweg, dann Feldgasse über das Obere Burgfeld. Ab 1869 Feldstraße.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2716,,,,,,,,,,
2717,Ramsauerstraße,Waldegg,"Hinter dem Objekt Hatschekstraße 18 vorerst in westlicher, dann in südlicher und südsüdöstlicher Richtung zur Ubellstraße verlaufend. Benannt 1945 nach dem Entdecker des prähistorischen Hallstätter Gräberfeldes, dem Bergmeister Georg Ramsauer (1795-1874). - 1941 Richthofenstraße nach dem erfolgreichen Flieger des Ersten Weltkrieges Manfred Freiherr von Richthofen (1892-1918).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2717,,,Georg Ramsauer,Q94380,https://www.wikidata.org/wiki/Q94380,Johann Georg Ramsauer,male,archaeologist,1795-03-07T00:00:00Z,1874-01-01T00:00:00Z
2718,Rappetsederweg,Katzbach,Vom Esterbachweg etwa in südöstlicher Richtung verlaufende Sackgasse. Benannt 1984 nach dem gleichnamigen Bauerngut.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2718,,,,,,,,,,
2719,Rathausgasse,Linz,"Nach dem Objekt Hauptplatz 1 etwa in ostnordöstlicher Richtung zum Pfarrplatz verlaufend. Benannt 1869. - 1328 Chirch (= Kirch)gassen. 1500 Untere Pfarrgasse. 1710 Schergengasse, dann wiederum Untere Pfarrgasse.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2719,,,,,,,,,,
2721,Rathfeldstraße,"Ufer, Pichling","Beim Objekt Oidener Straße 22 vorerst etwa in südlicher, dann in ostsüdöstlicher und südöstlicher Richtung zur Pichlinger Straße verlaufend. Benannt 1954 nach einem Flurnamen.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2721,,,,,,,,,,
2723,Rauwolfstraße,Waldegg,"Nach dem Objekt Römerstraße 95 etwa in südsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1975 nach dem Arzt, Reiseschriftsteller und Botaniker Leonhard Rauwolf, der von 1588 bis 1596 als Arzt der obderennsischen Stände wirkte.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2723,,,Leonhard Rauwolf,Q66514,https://www.wikidata.org/wiki/Q66514,Leonhard Rauwolf,male,botanist,1535-06-21T00:00:00Z,1596-09-15T00:00:00Z
2724,Rebhuhnweg,Pichling,Nach dem Objekt Rathfeldstraße 44 etwa in südwestlicher Richtung zur Wiener Straße verlaufend. Benannt 1973 nach der gleichnamigen Tierart.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2724,,,,,,,,,,
3470,Rechbergerstraße,Lustenau,"Nach dem Objekt Poschacherstraße 30 vorerst in südlicher, dann in östlicher Richtung zur Heizhausstraße verlaufend. Benannt 2020 nach der gleichnamigen Firma Rechberger. - Ab 1979 Samesstraße.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3470,,,,,,,,,,
2725,Rechte Brückenstraße,Linz,Von der Eisenbahnbrücke etwa in südlicher Richtung zur Unteren Donaulände verlaufend. Benannt 1921. - Ab 1903 Brückenstraße.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2725,,,,,,,,,,
2726,Rechte Donaustraße,Linz,Nach dem Objekt Untere Donaulände 12 in südlicher Richtung zum Pfarrplatz verlaufend. Benannt 1921. - Ab 1869 Donaustraße. Vorher Unter der Eisenkammer.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2726,,,,,,,,,,
2727,Regensburger Straße,Lustenau,Gegenüber dem Objekt Industriezeile 44 etwa in ostnordöstlicher Richtung zwischen den Hafenbecken 2 und 3 verlaufende Sackgasse. Benannt 1960 wegen der Bedeutung von Regensburg im Donauhandel.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2727,,,,,,,,,,
2728,Regerstraße,Waldegg,Nach dem Objekt Kudlichstraße 69 etwa in nordwestlicher Richtung zur Leondinger Straße verlaufend. Benannt 1951 nach dem Komponisten Max Reger (1873-1916).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2728,,,Max Reger,Q57139,https://www.wikidata.org/wiki/Q57139,Max Reger,male,composer,1873-03-19T00:00:00Z,1916-05-11T00:00:00Z
2730,Reiherweg,Posch,Nach dem Objekt Ziererfeldstraße 62 etwa in ostsüdöstlicher Richtung zum Biberweg verlaufend. Benannt 1958 nach der einheimischen Vogelart.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2730,,,,,,,,,,
2731,Reindlstraße,Urfahr,"Nach dem Objekt Hauptstraße 38 etwa in ostnordöstlicher bzw. nordöstlicher Richtung zur Linken Brückenstraße verlaufend. Benannt 1903 nach dem Urfahrer Gemeindeausschußmitglied, Ehrenbürger und Notar Karl Reindl (1808-1895).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2731,Q106635027,https://www.wikidata.org/wiki/Q106635027,Karl Reindl,,,,,,,
2732,Reiningergang,Kleinmünchen,"Nach dem Objekt Wimmerstraße 6 etwa in nordnordwestlicher Richtung verlaufende Sackgasse. Benannt 1940 nach der alteingesessenen Linzer Kaufmannsfamilie Reininger, deren bekannteste Vertreter der Handelskammerpräsident, Reichrats- und Landtagsabgeordnete Karl Reininger (1852-1911) und der Philosoph Robert Reininger (1869-1955) waren.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2732,,,,,,,,,,
